Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,id,likes,geometry,nearest_geom,nearest_block
Morrisania,40.823591985855344,-73.90150648943059,MTA MaBSTOA Bus Bx4 / Bx4A at Intervale & Westchester Avenues,40.82210733723085,-73.89682173728944,Bus Station,4e6f1f2bcc3fe5e36119c387,0,POINT (-73.89682173728944 40.82210733723085),POINT (-73.8969346734 40.8214572864),36005008700
South Side,40.71086147265064,-73.95800095153331,Samurai Mama,40.71411421938972,-73.96019631848635,Japanese Restaurant,4c7f0887fb74236a7727f9b9,331,POINT (-73.96019631848635 40.71411421938972),POINT (-73.9602512563 40.7151758794),36047055300
Hamilton Heights,40.823604284811935,-73.94968791883366,CVS pharmacy,40.826244,-73.950281,Pharmacy,5c046407febf31002c8ae8d4,1,POINT (-73.950281 40.826244),POINT (-73.9507537688 40.8259798995),36061022900
Spuyten Duyvil,40.88139497727086,-73.91719048210393,Chase Bank,40.878665999999996,-73.91724,Bank,4ba92cacf964a52072113ae3,0,POINT (-73.91724000000001 40.878666),POINT (-73.91592964819999 40.87798994969999),36005029302
Carroll Gardens,40.68054023107649,-73.99465372828006,Vinny's of Carroll Gardens,40.681885,-73.99356999999999,Italian Restaurant,4aa85f31f964a520075120e3,63,POINT (-73.99356999999999 40.681885),POINT (-73.99507537689999 40.6812562814),36047007500
West Brighton,40.631878926546065,-74.1071817826561,Jody's Club Forest,40.63089373778981,-74.10191246911978,Bar,4bbaa33db35776b09c35cb01,25,POINT (-74.10191246911978 40.63089373778981),POINT (-74.1027135678 40.6315075377),36085006700
Clinton,40.75910089146212,-73.99611936309479,Equinox® at M Club,40.75920115265559,-73.99508032030829,Gym / Fitness Center,4e2f5a1ae4cdb5a70d6807b8,24,POINT (-73.99508032030829 40.75920115265559),POINT (-73.99507537689999 40.7581407035),36061011500
Yorkville,40.77592984988488,-73.94711784471826,Brearley Field House,40.777946633228176,-73.94937814314801,Gym,4c8b8f8b52a98cfacfe736e9,14,POINT (-73.94937814314801 40.77794663322818),POINT (-73.9507537688 40.7784924623),36061014602
Shore Acres,40.60971934079284,-74.0666776606177,MTA Bus - Bay St & Nautilus St (S51),40.610022372032006,-74.06305586641602,Bus Stop,4b963e28f964a52011c234e3,0,POINT (-74.06305586641602 40.61002237203201),POINT (-74.0615577889 40.6088944724),36085000600
Turtle Bay,40.752042369507215,-73.96770824581834,Buttercup Bake Shop,40.75598459662436,-73.96776579040562,Bakery,46102377f964a52025451fe3,100,POINT (-73.96776579040562 40.75598459662436),POINT (-73.9665829146 40.755879397),36061009800
Upper East Side,40.77563857330181,-73.96050763135,Handcraft Coffee,40.773535182666066,-73.95967048748328,Coffee Shop,58232a8d8b624d27650026e8,70,POINT (-73.95967048748328 40.77353518266607),POINT (-73.9602512563 40.7739698492),36061014000
East Village,40.727846777270244,-73.98222616506415,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint,4c0d0b440e9e9521c7d13cbd,209,POINT (-73.98429759357843 40.7279733967652),POINT (-73.98557788939999 40.7287437186),36061004000
Fulton Ferry,40.70328109093014,-73.99550751888415,Shake Shack,40.703053000000004,-73.994004,Burger Joint,538d22cb498e86974754d6da,439,POINT (-73.994004 40.703053),POINT (-73.99507537689999 40.7038693467),36061001501
Tompkinsville,40.637316067110326,-74.08055351790115,Every Thing Goes Cafe and Bookstore,40.636919763659094,-74.07666116952895,Café,4beeb21535dc0f479f1c405b,28,POINT (-74.07666116952895 40.63691976365909),POINT (-74.0773869347 40.6360301508),36085002100
Clason Point,40.80655112003589,-73.85414416189265,Shorehaven River View Playground.,40.805271870002436,-73.85430862168559,Playground,4e01287518a8abfb3f6cc577,0,POINT (-73.85430862168559 40.80527187000244),POINT (-73.85577889449999 40.8056281407),36005000400
Baychester,40.866858107252696,-73.83579759808117,ALDI Food Market,40.86320905881085,-73.83499145507805,Supermarket,4ed7914f61afca7b2591e2b9,46,POINT (-73.83499145507805 40.86320905881085),POINT (-73.8336180905 40.862160804),36005031000
Gramercy,40.737209832715,-73.98137594833541,Ess-a-Bagel,40.7342776,-73.9800502,Bagel Shop,57cc4905498e41a4a9278c0c,159,POINT (-73.98005019999999 40.7342776),POINT (-73.97924623119999 40.7332663317),36061004400
Van Nest,40.84360847124718,-73.86629918075609,Lucky Star Restaurant,40.840995,-73.86367299999998,Chinese Restaurant,4b9d4c26f964a52053a136e3,0,POINT (-73.86367299999998 40.840995),POINT (-73.8621105528 40.8418090452),36005023800
Belmont,40.857277100738955,-73.88845196134805,Pugsley Pizza,40.8588177574385,-73.88480770171738,Pizza Place,4b2a6ba8f964a520d9a824e3,58,POINT (-73.88480770171738 40.8588177574385),POINT (-73.8842713568 40.8598994975),36005039700
Baychester,40.866858107252696,-73.83579759808117,Burns Playground,40.86321767527671,-73.83682057709747,Playground,4d812132208a54814ec18167,1,POINT (-73.83682057709747 40.86321767527671),POINT (-73.83678391959999 40.862160804),36005031000
Lenox Hill,40.76811265828733,-73.9588596881376,B. Cafe - East,40.77095251409253,-73.9576186318982,Café,4bf2d0e2354e9c744b802602,56,POINT (-73.9576186318982 40.77095251409253),POINT (-73.9570854271 40.7717085427),36061013400
Manhattan Valley,40.797307041702865,-73.96428617740655,Gourmet Deli,40.79920173065755,-73.96291174986666,Deli / Bodega,4a7e59fdf964a520ccf11fe3,6,POINT (-73.96291174986666 40.79920173065755),POINT (-73.9634170854 40.7988442211),36061018900
New Lots,40.662744279696604,-73.88511776379292,Lee Chinese Restaraunt,40.660728454589844,-73.88493347167969,Chinese Restaurant,5090507fe4b095c5d7dab120,0,POINT (-73.88493347167969 40.66072845458984),POINT (-73.8842713568 40.6609045226),36047110400
Unionport,40.82977429787161,-73.85053524451935,Marisco Centro Seafood Restaurant,40.83144,-73.850593,Seafood Restaurant,4e4dd9a4bd4101d0d79cbc5d,4,POINT (-73.850593 40.83144),POINT (-73.84944723619998 40.8305025126),36005009200
Downtown,40.69084402109802,-73.98346337431099,Café d'Avignon,40.69132008219128,-73.98258805274962,Café,59456df7a4ba7c683f19f0e7,41,POINT (-73.98258805274962 40.69132008219128),POINT (-73.98241206029999 40.6903015075),36047001500
Upper East Side,40.77563857330181,-73.96050763135,Sushi Noz,40.773786,-73.958118,Sushi Restaurant,5a8c6e6fb6b04b2d4e648ccb,23,POINT (-73.958118 40.773786),POINT (-73.9570854271 40.7739698492),36061013400
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Brookside Market,40.743551506053855,-73.92073322412378,Coffee Shop,59286a3a12f0a919d922f5ca,20,POINT (-73.92073322412378 40.74355150605385),POINT (-73.92226130649999 40.7445728643),36081018102
Upper East Side,40.77563857330181,-73.96050763135,Eli's Night Shift,40.77434551192844,-73.95751164710708,Bar,564bc0e5498ebbcbab5b0d7b,46,POINT (-73.95751164710708 40.77434551192844),POINT (-73.9570854271 40.7739698492),36061013400
Gowanus,40.67393114318715,-73.99444087145339,F&F Pizzeria,40.677341999999996,-73.998162,Pizza Place,5d56bcea6ac2400008de14d9,100,POINT (-73.99816199999999 40.677342),POINT (-73.998241206 40.6767336683),36047007700
Clinton,40.75910089146212,-73.99611936309479,Kochi,40.762029999999996,-73.99355,Korean Restaurant,5dbcafa6e40280000819d3db,14,POINT (-73.99355 40.76203),POINT (-73.99507537689999 40.7626633166),36061012900
Park Hill,40.60919044434558,-74.08015734936295,Starbucks,40.60639331431979,-74.0786820933092,Coffee Shop,4a7d7985f964a520afee1fe3,2,POINT (-74.0786820933092 40.60639331431979),POINT (-74.0773869347 40.6066331658),36085002001
Carroll Gardens,40.68054023107649,-73.99465372828006,Planted,40.680558000000005,-73.994584,Coffee Shop,5afda093012358002cfdbd9b,19,POINT (-73.994584 40.680558),POINT (-73.99507537689999 40.6812562814),36047007500
South Side,40.71086147265064,-73.95800095153331,Pokito,40.71149287537046,-73.96177914773645,Cocktail Bar,55418390498e281cfb408ab3,42,POINT (-73.96177914773645 40.71149287537046),POINT (-73.9602512563 40.7106532663),36047052300
